=== Agent started === logPath=/workspace/testbed/results/data/ga_seed2/_work/ga_gen_003/N100_PPM120/topo10/seed1/re-bdi-qo-hc__0001111/agent.log
AGENT_SEED=12345
1774919208067 INIT Agent: K=4 Factive=4
1774919208078 EPS sched: start=0.3 end=0.01 anneal=500
1774919227735 DECISION phase=2 mote=5 eps=0.299 cand=[1] valid=[true, false, false, false]
  qValues=[0.24208725849166512, 0.17283449554815888, 0.15712349163368344, 0.08006282756105065]  action=0  chosenParent=17
1774919457784 DECISION phase=10 mote=5 eps=0.294 cand=[17] valid=[true, false, false, false]
  cand[0] id=17 features=[1783.0618998164498, 0.1084690500917751, 7.0, 2.0] hc=2.00 re=1783.1 qlr=0.719
  qValues=[0.26957477536052465, 0.19266395177692175, 0.17330474685877562, 0.09103213902562857]  action=0  chosenParent=17
1774919485576 DECISION phase=11 mote=5 eps=0.294 cand=[54] valid=[true, false, false, false]
  cand[0] id=54 features=[1703.0354773677227, 0.14848226131613862, 8.0, 2.0] hc=2.00 re=1703.0 qlr=0.725
  qValues=[0.31887192744761705, 0.2277051294222474, 0.20429360959678888, 0.10806045774370432]  action=0  chosenParent=54
1774919514618 DECISION phase=12 mote=5 eps=0.293 cand=[17] valid=[true, false, false, false]
  cand[0] id=17 features=[1738.1308158078168, 0.1309345920960916, 5.0, 2.0] hc=2.00 re=1738.1 qlr=0.749
  qValues=[0.32475773990154266, 0.23177767544984818, 0.20497193187475204, 0.1122424453496933]  action=0  chosenParent=17
1774919545744 DECISION phase=13 mote=5 eps=0.292 cand=[17] valid=[true, false, false, false]
  cand[0] id=17 features=[1724.0797125529389, 0.1379601437235306, 8.0, 5.0] hc=5.00 re=1724.1 qlr=0.760
  qValues=[0.4147298354655504, 0.2960973847657442, 0.2632617447525263, 0.1413463968783617]  action=0  chosenParent=17
1774919576101 DECISION phase=14 mote=5 eps=0.292 cand=[17] valid=[true, false, false, false]
  cand[0] id=17 features=[1724.0764794502097, 0.13796176027489515, 8.0, 2.0] hc=2.00 re=1724.1 qlr=0.782
  qValues=[0.4570711189880967, 0.3265196168795228, 0.28795176465064287, 0.156491638161242]  action=0  chosenParent=17
1774919608686 DECISION phase=15 mote=5 eps=0.291 cand=[3] valid=[true, false, false, false]
  cand[0] id=3 features=[1727.7661504133052, 0.13611692479334736, 8.0, 1.0] hc=1.00 re=1727.8 qlr=0.668
  qValues=[0.5073795672506094, 0.3622248154133558, 0.3167704027146101, 0.1739052515476942]  action=0  chosenParent=3
1774919640033 DECISION phase=16 mote=5 eps=0.291 cand=[59] valid=[true, false, false, false]
  cand[0] id=59 features=[1958.0438494090224, 0.020978075295488785, 8.0, 1.0] hc=1.00 re=1958.0 qlr=0.503
  qValues=[0.5640616845339537, 0.40248450450599194, 0.3493593391031027, 0.19324461929500103]  action=0  chosenParent=59
1774919673241 DECISION phase=17 mote=5 eps=0.290 cand=[59] valid=[true, false, false, false]
  cand[0] id=59 features=[1958.0184460792877, 0.020990776960356117, 8.0, 1.0] hc=1.00 re=1958.0 qlr=0.542
  qValues=[0.6115114642307162, 0.43611842673271894, 0.3755718460306525, 0.20951205771416426]  action=0  chosenParent=59
1774919706528 DECISION phase=18 mote=5 eps=0.290 cand=[59] valid=[true, false, false, false]
  cand[0] id=59 features=[1957.9917745677833, 0.02100411271610836, 8.0, 1.0] hc=1.00 re=1958.0 qlr=0.565
  qValues=[0.6574998684227467, 0.4689466990530491, 0.400001373142004, 0.22539956495165825]  action=0  chosenParent=59
1774919739055 DECISION phase=19 mote=5 eps=0.289 cand=[59] valid=[true, false, false, false]
  cand[0] id=59 features=[1957.9654814028302, 0.02101725929858489, 4.0, 1.0] hc=1.00 re=1958.0 qlr=0.585
  qValues=[0.609558074735105, 0.43412004318088293, 0.3635619757696986, 0.21168035175651312]  action=0  chosenParent=59
1774919827900 DECISION phase=22 mote=5 eps=0.287 cand=[18] valid=[true, false, false, false]
  cand[0] id=18 features=[1787.5230440927794, 0.1062384779536103, 8.0, 2.0] hc=2.00 re=1787.5 qlr=0.664
  qValues=[0.7088592732325196, 0.5044196182861924, 0.41800369787961245, 0.2510978961363435]  action=0  chosenParent=18
1774919856146 DECISION phase=23 mote=5 eps=0.287 cand=[43] valid=[true, false, false, false]
  cand[0] id=43 features=[1632.573553931158, 0.18371322303442106, 8.0, 1.0] hc=1.00 re=1632.6 qlr=0.533
  qValues=[0.6858207574114203, 0.4883431335911155, 0.40085798781365156, 0.24641822185367346]  action=0  chosenParent=43
1774919884980 DECISION phase=24 mote=5 eps=0.286 cand=[43] valid=[true, false, false, false]
  cand[0] id=43 features=[1599.1974828626521, 0.20040125856867397, 7.0, 1.0] hc=1.00 re=1599.2 qlr=0.551
  qValues=[0.6436991961672902, 0.4585103364661336, 0.3720716619864106, 0.23491573054343462]  action=0  chosenParent=43
1774919948637 DECISION phase=26 mote=5 eps=0.285 cand=[75] valid=[true, false, false, false]
  cand[0] id=75 features=[1744.5047722081722, 0.12774761389591394, 8.0, 2.0] hc=2.00 re=1744.5 qlr=0.781
  qValues=[0.6171360993757844, 0.4399182954803109, 0.3542368607595563, 0.23000250849872828]  action=0  chosenParent=75
1774919981118 DECISION phase=27 mote=5 eps=0.284 cand=[38, 75] valid=[true, true, false, false]
  cand[0] id=38 features=[1897.0083821198236, 0.051495808940088206, 8.0, 1.0] hc=1.00 re=1897.0 qlr=0.484
  cand[1] id=75 features=[1744.308222247077, 0.12784588887646142, 7.0, 2.0] hc=2.00 re=1744.3 qlr=0.788
  qValues=[0.7516231164336205, 0.5363938137888908, 0.44250351190567017, 0.27917151153087616]  action=1  chosenParent=75
1774920014014 DECISION phase=28 mote=5 eps=0.284 cand=[38, 75] valid=[true, true, false, false]
  cand[0] id=38 features=[1896.0530056038583, 0.05197349719807087, 6.0, 0.0] hc=0.00 re=1896.1 qlr=0.517
  cand[1] id=75 features=[1712.2918239093146, 0.14385408804534272, 8.0, 3.0] hc=3.00 re=1712.3 qlr=0.793
  qValues=[0.7188101569190621, 0.5138284573331475, 0.4224784867838025, 0.2697431379929185]  action=0  chosenParent=38
1774920044530 DECISION phase=29 mote=5 eps=0.283 cand=[38, 75] valid=[true, true, false, false]
  cand[0] id=38 features=[1895.0156028386505, 0.052492198580674776, 7.0, 0.0] hc=0.00 re=1895.0 qlr=0.532
  cand[1] id=75 features=[1712.10924937737, 0.14394537531131502, 8.0, 2.0] hc=2.00 re=1712.1 qlr=0.798
  qValues=[0.6885511847212911, 0.49238787312060595, 0.403452561236918, 0.26057968009263277]  action=0  chosenParent=38
1774920076452 DECISION phase=30 mote=5 eps=0.283 cand=[38, 75] valid=[true, true, false, false]
  cand[0] id=38 features=[1893.9059944318778, 0.05304700278406105, 7.0, 0.0] hc=0.00 re=1893.9 qlr=0.542
  cand[1] id=75 features=[1670.2670728350763, 0.16486646358246182, 5.0, 3.0] hc=3.00 re=1670.3 qlr=0.794
  qValues=[0.6034820852801204, 0.4315932719036937, 0.34935860242694616, 0.2316730273887515]  action=0  chosenParent=38
1774920107254 DECISION phase=31 mote=5 eps=0.282 cand=[38] valid=[true, false, false, false]
  cand[0] id=38 features=[1892.0312730107967, 0.05398436349460167, 7.0, 0.0] hc=0.00 re=1892.0 qlr=0.538
  qValues=[0.48419255018234253, 0.3467889055609703, 0.27069443464279175, 0.19038555771112442]  action=0  chosenParent=38
1774920137809 DECISION phase=32 mote=5 eps=0.281 cand=[38] valid=[true, false, false, false]
  cand[0] id=38 features=[1890.071993572526, 0.054964003213736956, 8.0, 0.0] hc=0.00 re=1890.1 qlr=0.543
  qValues=[0.4775649104267359, 0.3424669373780489, 0.2668533828109503, 0.18948994390666485]  action=0  chosenParent=38
1774920186599 DECISION phase=34 mote=5 eps=0.280 cand=[67] valid=[true, false, false, false]
  cand[0] id=67 features=[1957.8848061659446, 0.021057596917027688, 7.0, 1.0] hc=1.00 re=1957.9 qlr=0.586
  qValues=[0.4349228488281369, 0.31322370935231447, 0.23977030906826258, 0.1765143470838666]  action=0  chosenParent=67
1774920212267 DECISION phase=35 mote=5 eps=0.280 cand=[67] valid=[true, false, false, false]
  cand[0] id=67 features=[1957.8713171968957, 0.02106434140155211, 4.0, 1.0] hc=1.00 re=1957.9 qlr=0.579
  qValues=[0.39430989301763475, 0.28360278136096895, 0.21356539125554264, 0.16261100373230875]  action=0  chosenParent=67
1774920261007 DECISION phase=37 mote=5 eps=0.279 cand=[34, 88] valid=[true, true, false, false]
  cand[0] id=34 features=[1701.643352067893, 0.14917832396605357, 2.0, 1.0] hc=1.00 re=1701.6 qlr=0.695
  cand[1] id=88 features=[1381.6225089789223, 0.3091887455105389, 8.0, 1.0] hc=1.00 re=1381.6 qlr=0.717
  qValues=[0.47474900214001536, 0.34703587321564555, 0.2680116235278547, 0.1952616418711841]  action=0  chosenParent=34
1774920290340 DECISION phase=38 mote=5 eps=0.278 cand=[38, 34, 88] valid=[true, true, true, false]
  cand[0] id=38 features=[1845.8992317201257, 0.07705038413993714, 8.0, 0.0] hc=0.00 re=1845.9 qlr=0.590
  cand[1] id=34 features=[1701.61658324188, 0.14919170837905993, 7.0, 1.0] hc=1.00 re=1701.6 qlr=0.687
  cand[2] id=88 features=[1377.7865207232326, 0.31110673963838376, 8.0, 1.0] hc=1.00 re=1377.8 qlr=0.720
  qValues=[0.5540154753252864, 0.4061628906056285, 0.3204165017232299, 0.22815902810543776]  action=0  chosenParent=38
1774920318165 DECISION phase=39 mote=5 eps=0.277 cand=[38, 34, 88] valid=[true, true, true, false]
  cand[0] id=38 features=[1844.223618660302, 0.07788819066984898, 8.0, 0.0] hc=0.00 re=1844.2 qlr=0.599
  cand[1] id=34 features=[1701.585976570694, 0.149207011714653, 1.0, 1.0] hc=1.00 re=1701.6 qlr=0.679
  cand[2] id=88 features=[1370.6393631732403, 0.31468031841337984, 5.0, 1.0] hc=1.00 re=1370.6 qlr=0.713
  qValues=[0.49471748154610395, 0.36413836013525724, 0.28088683541864157, 0.2079674554988742]  action=0  chosenParent=38
1774920343345 DECISION phase=40 mote=5 eps=0.277 cand=[38, 34, 88] valid=[true, true, true, false]
  cand[0] id=38 features=[1842.9663872024546, 0.07851680639877268, 8.0, 0.0] hc=0.00 re=1843.0 qlr=0.605
  cand[1] id=34 features=[1701.558550937568, 0.14922072453121593, 2.0, 1.0] hc=1.00 re=1701.6 qlr=0.671
  cand[2] id=88 features=[1369.9588076438486, 0.31502059617807576, 3.0, 1.0] hc=1.00 re=1370.0 qlr=0.700
  qValues=[0.47514614555984735, 0.35132080409675837, 0.2690796675160527, 0.20165239367634058]  action=0  chosenParent=38
1774920370192 DECISION phase=41 mote=5 eps=0.276 cand=[75, 88] valid=[true, true, false, false]
  cand[0] id=75 features=[1631.6022689322892, 0.18419886553385534, 6.0, 1.0] hc=1.00 re=1631.6 qlr=0.744
  cand[1] id=88 features=[1354.818410602633, 0.32259079469868346, 6.0, 1.0] hc=1.00 re=1354.8 qlr=0.698
  qValues=[0.441053606569767, 0.3277214393019676, 0.24685916677117348, 0.18931695446372032]  action=0  chosenParent=75
1774920398445 DECISION phase=42 mote=5 eps=0.276 cand=[88] valid=[true, false, false, false]
  cand[0] id=88 features=[1328.1415958658956, 0.33592920206705223, 8.0, 1.0] hc=1.00 re=1328.1 qlr=0.694
  qValues=[0.39558606524951756, 0.29409646173007786, 0.216105384984985, 0.17292419378645718]  action=0  chosenParent=88
1774920422807 DECISION phase=43 mote=5 eps=0.275 cand=[38, 2, 88, 67] valid=[true, true, true, true]
  cand[0] id=38 features=[1838.498158200543, 0.08075092089972846, 6.0, 0.0] hc=0.00 re=1838.5 qlr=0.593
  cand[1] id=2 features=[1786.4311322865822, 0.10678443385670888, 0.0, 0.0] hc=0.00 re=1786.4 qlr=0.430
  cand[2] id=88 features=[1321.5886211296622, 0.33920568943516893, 2.0, 254.0] hc=254.00 re=1321.6 qlr=0.697
  cand[3] id=67 features=[1957.7777124858771, 0.021111143757061468, 8.0, 1.0] hc=1.00 re=1957.8 qlr=0.574
  qValues=[0.5273438734002411, 0.3975457441993058, 0.30352614307776093, 0.23476883443072438]  action=0  chosenParent=38
1774920445487 DECISION phase=44 mote=5 eps=0.274 cand=[38, 88, 2, 67] valid=[true, true, true, true]
  cand[0] id=38 features=[1836.1424718447781, 0.08192876407761096, 8.0, 0.0] hc=0.00 re=1836.1 qlr=0.602
  cand[1] id=88 features=[1317.1992602108023, 0.3414003698945989, 2.0, 6.0] hc=6.00 re=1317.2 qlr=0.691
  cand[2] id=2 features=[1779.9679847068774, 0.11001600764656128, 8.0, 0.0] hc=0.00 re=1780.0 qlr=0.428
  cand[3] id=67 features=[1957.7694030902292, 0.021115298454885467, 6.0, 1.0] hc=1.00 re=1957.8 qlr=0.577
  qValues=[0.5438192058354616, 0.4114126358181238, 0.31688778288662434, 0.24408449418842793]  action=0  chosenParent=38
1774920469511 DECISION phase=45 mote=5 eps=0.274 cand=[38, 88, 2, 67] valid=[true, true, true, true]
  cand[0] id=38 features=[1836.1281743558736, 0.08193591282206314, 8.0, 0.0] hc=0.00 re=1836.1 qlr=0.622
  cand[1] id=88 features=[1312.1179264491254, 0.3439410367754373, 0.0, 1.0] hc=1.00 re=1312.1 qlr=0.685
  cand[2] id=2 features=[1767.7394953163428, 0.11613025234182861, 7.0, 0.0] hc=0.00 re=1767.7 qlr=0.422
  cand[3] id=67 features=[1957.7597505355945, 0.021120124732202705, 1.0, 1.0] hc=1.00 re=1957.8 qlr=0.569
  qValues=[0.5287075196392834, 0.40452413307502866, 0.3045519799925387, 0.2444341559894383]  action=0  chosenParent=38
1774920515057 DECISION phase=47 mote=5 eps=0.273 cand=[67, 91] valid=[true, true, false, false]
  cand[0] id=67 features=[1957.7380954798302, 0.02113095226008488, 6.0, 1.0] hc=1.00 re=1957.7 qlr=0.555
  cand[1] id=91 features=[1588.8199806091657, 0.2055900096954172, 2.0, 3.0] hc=3.00 re=1588.8 qlr=0.699
  qValues=[0.44737266609445214, 0.34419149765744805, 0.2533040759153664, 0.21113239834085107]  action=1  chosenParent=91
1774920537181 DECISION phase=48 mote=5 eps=0.272 cand=[2, 67, 88, 59] valid=[true, true, true, true]
  cand[0] id=2 features=[1730.5304436615993, 0.13473477816920032, 8.0, 0.0] hc=0.00 re=1730.5 qlr=0.413
  cand[1] id=67 features=[1957.7277978897353, 0.021136101055132417, 4.0, 1.0] hc=1.00 re=1957.7 qlr=0.554
  cand[2] id=88 features=[1301.4098578415112, 0.3492950710792444, 8.0, 1.0] hc=1.00 re=1301.4 qlr=0.673
  cand[3] id=59 features=[1891.479219375682, 0.05426039031215901, 4.0, 0.0] hc=0.00 re=1891.5 qlr=0.563
  qValues=[0.5850095092318952, 0.4558828114531934, 0.3421738683246076, 0.28267525462433696]  action=0  chosenParent=2
1774920560036 DECISION phase=49 mote=5 eps=0.272 cand=[2, 88, 67, 59] valid=[true, true, true, true]
  cand[0] id=2 features=[1715.0428865496426, 0.14247855672517873, 4.0, 0.0] hc=0.00 re=1715.0 qlr=0.411
  cand[1] id=88 features=[1289.835922875323, 0.35508203856233855, 8.0, 1.0] hc=1.00 re=1289.8 qlr=0.664
  cand[2] id=67 features=[1957.7193274485992, 0.021140336275700444, 8.0, 1.0] hc=1.00 re=1957.7 qlr=0.551
  cand[3] id=59 features=[1891.4341685132429, 0.05428291574337851, 8.0, 0.0] hc=0.00 re=1891.4 qlr=0.571
  qValues=[0.625406569801271, 0.4898827588185668, 0.37114362698048353, 0.30649669375270605]  action=0  chosenParent=2
1774920582862 DECISION phase=50 mote=5 eps=0.271 cand=[2, 88, 67, 59] valid=[true, true, true, true]
  cand[0] id=2 features=[1700.6701581634372, 0.14966492091828143, 8.0, 0.0] hc=0.00 re=1700.7 qlr=0.412
  cand[1] id=88 features=[1284.476919344398, 0.35776154032780094, 8.0, 1.0] hc=1.00 re=1284.5 qlr=0.657
  cand[2] id=67 features=[1957.7109762859498, 0.02114451185702515, 7.0, 1.0] hc=1.00 re=1957.7 qlr=0.550
  cand[3] id=59 features=[1891.3668714168757, 0.054316564291562175, 8.0, 0.0] hc=0.00 re=1891.4 qlr=0.574
  qValues=[0.6494596311822534, 0.5101668098941445, 0.3875722335651517, 0.3209627652540803]  action=0  chosenParent=2
1774920603741 DECISION phase=51 mote=5 eps=0.270 cand=[2, 67, 88, 59] valid=[true, true, true, true]
  cand[0] id=2 features=[1700.0519600385712, 0.14997401998071436, 7.0, 0.0] hc=0.00 re=1700.1 qlr=0.416
  cand[1] id=67 features=[1957.703223930687, 0.021148388034656462, 8.0, 1.0] hc=1.00 re=1957.7 qlr=0.552
  cand[2] id=88 features=[1282.9752098486804, 0.3585123950756598, 7.0, 2.0] hc=2.00 re=1283.0 qlr=0.653
  cand[3] id=59 features=[1891.3136310709606, 0.05434318446451969, 8.0, 0.0] hc=0.00 re=1891.3 qlr=0.584
  qValues=[0.6582697187550366, 0.5201968257315457, 0.39437385695055127, 0.3291276008822024]  action=0  chosenParent=2
1774920625388 DECISION phase=52 mote=5 eps=0.270 cand=[2, 67, 88, 59] valid=[true, true, true, true]
  cand[0] id=2 features=[1687.0109762220657, 0.15649451188896712, 6.0, 0.0] hc=0.00 re=1687.0 qlr=0.414
  cand[1] id=67 features=[1957.6963409575587, 0.021151829521220633, 7.0, 1.0] hc=1.00 re=1957.7 qlr=0.551
  cand[2] id=88 features=[1282.7616772219203, 0.3586191613890398, 7.0, 1.0] hc=1.00 re=1282.8 qlr=0.653
  cand[3] id=59 features=[1891.2525097716195, 0.05437374511419024, 7.0, 0.0] hc=0.00 re=1891.3 qlr=0.589
  qValues=[0.6596338977105916, 0.5229141940362751, 0.3962278258986771, 0.33415147149935365]  action=0  chosenParent=2
1774920643464 DECISION phase=53 mote=5 eps=0.269 cand=[2, 67, 88, 59] valid=[true, true, true, true]
  cand[0] id=2 features=[1669.4043655589612, 0.1652978172205194, 6.0, 0.0] hc=0.00 re=1669.4 qlr=0.409
  cand[1] id=67 features=[1957.6895372400386, 0.021155231379980655, 7.0, 1.0] hc=1.00 re=1957.7 qlr=0.555
  cand[2] id=88 features=[1279.1678098920552, 0.36041609505397243, 5.0, 1.0] hc=1.00 re=1279.2 qlr=0.655
  cand[3] id=59 features=[1891.179706892507, 0.05441014655374643, 2.0, 0.0] hc=0.00 re=1891.2 qlr=0.592
  qValues=[0.6434257100336254, 0.511186785530299, 0.38745258701965213, 0.32839971920475364]  action=0  chosenParent=2
1774920662375 DECISION phase=54 mote=5 eps=0.269 cand=[2, 67, 88, 59] valid=[true, true, true, true]
  cand[0] id=2 features=[1648.4462803704396, 0.1757768598147802, 8.0, 0.0] hc=0.00 re=1648.4 qlr=0.403
  cand[1] id=67 features=[1957.6757233977883, 0.021162138301105915, 1.0, 0.0] hc=0.00 re=1957.7 qlr=0.546
  cand[2] id=88 features=[1279.1144265340224, 0.3604427867329888, 2.0, 1.0] hc=1.00 re=1279.1 qlr=0.645
  cand[3] id=59 features=[1891.1247072788558, 0.054437646360572134, 8.0, 0.0] hc=0.00 re=1891.1 qlr=0.600
  qValues=[0.6615637554787099, 0.5232550813816488, 0.4013084932230413, 0.3390398728661239]  action=0  chosenParent=2
1774920683757 DECISION phase=55 mote=5 eps=0.268 cand=[2, 67, 88, 59] valid=[true, true, true, true]
  cand[0] id=2 features=[1632.5007465607423, 0.1837496267196288, 8.0, 0.0] hc=0.00 re=1632.5 qlr=0.409
  cand[1] id=67 features=[1957.6668898833586, 0.021166555058320657, 7.0, 1.0] hc=1.00 re=1957.7 qlr=0.540
  cand[2] id=88 features=[1274.5588689124536, 0.3627205655437732, 7.0, 1.0] hc=1.00 re=1274.6 qlr=0.641
  cand[3] id=59 features=[1891.0580079036665, 0.05447099604816674, 6.0, 0.0] hc=0.00 re=1891.1 qlr=0.603
  qValues=[0.7181353298947215, 0.5728414235636592, 0.4401665134355426, 0.37129422929137945]  action=1  chosenParent=67
1774920704407 DECISION phase=56 mote=5 eps=0.268 cand=[2, 38, 67, 88] valid=[true, true, true, true]
  cand[0] id=2 features=[1615.4333212771212, 0.19228333936143938, 7.0, 0.0] hc=0.00 re=1615.4 qlr=0.407
  cand[1] id=38 features=[1814.2922431980278, 0.09285387840098613, 8.0, 0.0] hc=0.00 re=1814.3 qlr=0.619
  cand[2] id=67 features=[1944.6694905540514, 0.02766525472297432, 5.0, 1.0] hc=1.00 re=1944.7 qlr=0.537
  cand[3] id=88 features=[1266.767644637881, 0.3666161776810595, 5.0, 1.0] hc=1.00 re=1266.8 qlr=0.636
  qValues=[0.7178157428279519, 0.57438297662884, 0.4441116089001298, 0.3752843486145139]  action=0  chosenParent=2
1774920723605 DECISION phase=57 mote=5 eps=0.267 cand=[2, 38, 67, 88] valid=[true, true, true, true]
  cand[0] id=2 features=[1606.2608206777418, 0.1968695896611291, 8.0, 0.0] hc=0.00 re=1606.3 qlr=0.420
  cand[1] id=38 features=[1812.739479870085, 0.09363026006495745, 8.0, 0.0] hc=0.00 re=1812.7 qlr=0.623
  cand[2] id=67 features=[1944.6563616152716, 0.027671819192364167, 1.0, 1.0] hc=1.00 re=1944.7 qlr=0.533
  cand[3] id=88 features=[1261.5572676176162, 0.36922136619119195, 4.0, 1.0] hc=1.00 re=1261.6 qlr=0.630
  qValues=[0.7114850450307131, 0.5705654788762331, 0.4422674123197794, 0.3755479771643877]  action=0  chosenParent=2
1774920745573 DECISION phase=58 mote=5 eps=0.266 cand=[2, 38, 67, 88] valid=[true, true, true, true]
  cand[0] id=2 features=[1591.7689464430139, 0.2041155267784931, 8.0, 0.0] hc=0.00 re=1591.8 qlr=0.426
  cand[1] id=38 features=[1812.5947005950432, 0.09370264970247844, 8.0, 0.0] hc=0.00 re=1812.6 qlr=0.627
  cand[2] id=67 features=[1944.648208498022, 0.027675895750988944, 7.0, 1.0] hc=1.00 re=1944.6 qlr=0.535
  cand[3] id=88 features=[1255.995929930817, 0.3720020350345915, 5.0, 1.0] hc=1.00 re=1256.0 qlr=0.624
  qValues=[0.7556451321579516, 0.6073066801764071, 0.4740753979422152, 0.4002007064409554]  action=2  chosenParent=67
1774920766781 DECISION phase=59 mote=5 eps=0.266 cand=[2, 38, 67, 88] valid=[true, true, true, true]
  cand[0] id=2 features=[1582.9717394596357, 0.20851413027018217, 8.0, 0.0] hc=0.00 re=1583.0 qlr=0.441
  cand[1] id=38 features=[1810.983189788975, 0.0945084051055125, 8.0, 0.0] hc=0.00 re=1811.0 qlr=0.639
  cand[2] id=67 features=[1944.6418134937328, 0.027679093253133558, 7.0, 2.0] hc=2.00 re=1944.6 qlr=0.552
  cand[3] id=88 features=[1251.5822685123712, 0.3742088657438144, 8.0, 1.0] hc=1.00 re=1251.6 qlr=0.629
  qValues=[0.7722399444319308, 0.6219850988127291, 0.489608867559582, 0.4117395621724427]  action=0  chosenParent=2
1774920788252 DECISION phase=60 mote=5 eps=0.265 cand=[2, 38, 67, 88] valid=[true, true, true, true]
  cand[0] id=2 features=[1566.6428624857604, 0.21667856875711977, 5.0, 0.0] hc=0.00 re=1566.6 qlr=0.443
  cand[1] id=38 features=[1808.2564950203744, 0.09587175248981283, 7.0, 0.0] hc=0.00 re=1808.3 qlr=0.644
  cand[2] id=67 features=[1921.4581432384866, 0.03927092838075663, 7.0, 1.0] hc=1.00 re=1921.5 qlr=0.553
  cand[3] id=88 features=[1246.8506635575384, 0.37657466822123076, 8.0, 1.0] hc=1.00 re=1246.9 qlr=0.629
  qValues=[0.7502597458660603, 0.605608556419611, 0.4783356301486492, 0.4052877686917782]  action=0  chosenParent=2
1774920808618 DECISION phase=61 mote=5 eps=0.265 cand=[2, 38, 67, 88] valid=[true, true, true, true]
  cand[0] id=2 features=[1554.191893294527, 0.22290405335273644, 8.0, 0.0] hc=0.00 re=1554.2 qlr=0.451
  cand[1] id=38 features=[1806.0969754727712, 0.09695151226361443, 7.0, 0.0] hc=0.00 re=1806.1 qlr=0.646
  cand[2] id=67 features=[1911.465794852973, 0.04426710257351352, 6.0, 1.0] hc=1.00 re=1911.5 qlr=0.550
  cand[3] id=88 features=[1242.4236905348644, 0.37878815473256777, 4.0, 1.0] hc=1.00 re=1242.4 qlr=0.626
  qValues=[0.7398184621706605, 0.5980353588238358, 0.47401334438472986, 0.40133721847087145]  action=0  chosenParent=2
1774920826882 DECISION phase=62 mote=5 eps=0.264 cand=[2, 38, 67, 88] valid=[true, true, true, true]
  cand[0] id=2 features=[1540.9407691822435, 0.22952961540887828, 4.0, 0.0] hc=0.00 re=1540.9 qlr=0.458
  cand[1] id=38 features=[1804.3406588996002, 0.09782967055019998, 8.0, 0.0] hc=0.00 re=1804.3 qlr=0.653
  cand[2] id=67 features=[1909.8518078819309, 0.04507409605903456, 0.0, 1.0] hc=1.00 re=1909.9 qlr=0.548
  cand[3] id=88 features=[1241.8753935064747, 0.3790623032467627, 7.0, 0.0] hc=0.00 re=1241.9 qlr=0.619
  qValues=[0.7257621781900525, 0.587749351747334, 0.46983486134558916, 0.3983502620831132]  action=2  chosenParent=67
