nodes,ppm,topo,seed,mask,prr,delay_ms,nlt_ms,gen,recv
100,120,03,1,rssi-bdi-qo-hc__0100111,0.324894,3348.63,934053,192478,62535
100,120,04,1,rssi-bdi-qo-hc__0100111,0.350858,3645.63,924276,193463,67878
100,120,05,1,rssi-bdi-qo-hc__0100111,0.343872,3160.44,1276687,246327,84705
100,120,06,1,rssi-bdi-qo-hc__0100111,0.231374,1814.30,676784,86185,19941
100,120,07,1,rssi-bdi-qo-hc__0100111,0.450770,2943.98,754687,202236,91162
100,120,08,1,rssi-bdi-qo-hc__0100111,0.219267,2424.66,824787,133878,29355
100,120,09,1,rssi-bdi-qo-hc__0100111,0.413720,2948.06,920894,235519,97439
100,120,10,1,rssi-bdi-qo-hc__0100111,0.425014,3616.80,660731,214767,91279
100,120,01,1,rssi-bdi__0100100,0.414949,3005.06,997402,214142,88858
100,120,02,1,rssi-bdi__0100100,0.464576,2771.88,492854,217073,100847
100,120,03,1,rssi-bdi__0100100,0.271030,2978.33,934053,189684,51410
100,120,04,1,rssi-bdi__0100100,0.393603,3044.10,924276,214335,84363
100,120,05,1,rssi-bdi__0100100,0.350605,3129.68,1276687,238733,83701
100,120,06,1,rssi-bdi__0100100,0.164287,2817.04,676784,101901,16741
100,120,07,1,rssi-bdi__0100100,0.401186,2740.53,754687,200927,80609
100,120,08,1,rssi-bdi__0100100,0.194210,2369.94,1015934,137475,26699
100,120,09,1,rssi-bdi__0100100,0.420909,3195.10,920894,244846,103058
100,120,10,1,rssi-bdi__0100100,0.455714,2920.29,660731,214786,97881
